model,split,date,n_points,calendar_n_eval,calendar_violations,calendar_rate,calendar_severity,monotonicity_n_eval,monotonicity_violations,monotonicity_rate,monotonicity_severity,convexity_n_eval,convexity_violations,convexity_rate,convexity_severity,mean_instability,risk_flag_rate
conditional_surface,val,2021-01-21,8490,8212,13,0.0015830491962981004,0.011293355345749372,8455,188,0.022235363690124188,0.009997371689566307,8420,21,0.0024940617577197148,0.1974622682021488,0.002194444234969364,0.039458186101295645
conditional_surface,val,2021-01-22,8343,8064,160,0.01984126984126984,0.26986118956041105,8308,105,0.012638420799229657,0.011055430780877614,8273,58,0.007010757887102623,1.0030234489680758,0.0013017517463599934,0.05465659834591873
conditional_surface,val,2021-01-25,8251,7972,27,0.0033868539889613646,0.044776372557818085,8217,186,0.022635998539612998,0.012770754987788832,8183,26,0.0031773188317243063,0.33711775172405495,0.0029670627160117394,0.04350987759059508
conditional_surface,val,2021-01-26,8207,7928,165,0.02081231079717457,0.40664128849925796,8172,76,0.00930004894762604,0.005419680925233829,8137,70,0.008602679120068821,2.881513313820171,0.0012861661901076519,0.05531863043743146
conditional_surface,test,2023-08-17,6398,6135,311,0.05069274653626732,0.43020871686427475,6369,599,0.09404930130318731,0.05105788189249919,6340,232,0.03659305993690852,19.445094016199928,0.0022090938718330962,0.128633948108784
conditional_surface,test,2023-08-18,6698,6435,180,0.027972027972027972,0.6197440197268395,6670,672,0.1007496251874063,0.06765841189414655,6642,196,0.029509183980728697,17.488875503784744,0.002865606647988501,0.14571513884741713
conditional_surface,test,2023-08-21,6677,6414,395,0.06158403492360461,0.4745656932524055,6650,630,0.09473684210526316,0.058034162980385225,6623,235,0.03548240978408576,46.54173943126971,0.002796821837027713,0.12969896660176727
conditional_surface,test,2023-08-22,6478,6215,231,0.03716814159292035,0.5930829717327764,6451,633,0.098124321810572,0.06586859137037043,6424,228,0.03549190535491906,22.801970344105477,0.0032398415112834425,0.1373880827415869
conditional_surface,test,2023-08-23,6362,6099,236,0.038694868011149366,0.7097772969311142,6335,561,0.08855564325177585,0.07194649726918217,6308,179,0.028376664552948638,20.57936293627862,0.0036413627530287713,0.1447657969192078
conditional_surface,test,2023-08-24,6513,6249,357,0.057129140662506,0.5243837481562865,6485,629,0.09699306090979183,0.0578449321595374,6457,250,0.03871767074492798,24.878823258744713,0.0025739142866769214,0.13158298787041303
conditional_surface,test,2023-08-25,6459,6195,160,0.0258272800645682,0.574524776136447,6432,622,0.09670398009950248,0.06290788036259604,6405,227,0.035441061670569866,22.051707310503897,0.002765785575729832,0.1315993187799969
conditional_surface,test,2023-08-28,6314,6050,613,0.10132231404958678,2.262594149765009,6287,528,0.08398282169556227,0.07733356159550481,6260,150,0.023961661341853034,18.159373133646696,0.0032446943375597304,0.2556224263541337
conditional_surface,test,2023-08-29,6240,5977,645,0.1079136690647482,2.2354757120552313,6213,503,0.08095927893127314,0.08981935529088808,6186,179,0.028936307791787907,28.48532887252018,0.0025672047293563596,0.2639423076923077
conditional_surface,test,2023-08-30,6471,6208,534,0.0860180412371134,0.9627877265527218,6444,509,0.07898820608317815,0.07741926651746822,6417,147,0.022907900888265546,15.958674499752966,0.0035470220393011313,0.23303971565445836
conditional_surface,test,2023-08-31,6326,6063,648,0.10687778327560614,2.8926313643421033,6298,369,0.058590028580501746,0.06445678423991769,6270,121,0.01929824561403509,15.543492529659597,0.00299975866178658,0.2522921277268416
conditional_surface,test,2023-09-01,6185,5922,310,0.05234718000675447,0.5469310037956882,6158,497,0.08070802208509256,0.07033641142501809,6131,153,0.024955145979448704,16.3680436732758,0.002064971974805524,0.11754244139046079
conditional_surface,test,2023-09-05,5980,5717,278,0.048626902221444814,0.6052150133893103,5952,499,0.08383736559139784,0.07053298366489293,5924,185,0.031228899392302497,34.87507504033616,0.0024530745870572357,0.11889632107023411
conditional_surface,test,2023-09-06,5886,5622,309,0.05496264674493063,0.5641165896452245,5858,488,0.08330488221235917,0.06331505316909508,5830,186,0.031903945111492284,47.68488184485866,0.002279546727070872,0.11977573904179409
conditional_surface,test,2023-09-07,5889,5625,257,0.04568888888888889,0.4360893549620738,5860,462,0.078839590443686,0.05277136451635214,5831,172,0.0294975132910307,26.62449412571561,0.00254562431820273,0.11377143827474953
conditional_surface,test,2023-09-08,5819,5556,450,0.08099352051835854,2.7206636412480805,5791,436,0.0752892419271283,0.08099203962862922,5763,112,0.019434322401526982,15.890730152143933,0.0037736357118712286,0.21051727100876438
conditional_surface,test,2023-09-11,6350,6087,472,0.07754230326926237,0.7484638985352812,6322,551,0.0871559633027523,0.0778158184110042,6294,191,0.03034636161423578,93.12114184595953,0.0030625967010704785,0.13354330708661416
conditional_surface,test,2023-09-12,6301,6038,543,0.08993044054322623,1.8853682868087258,6273,594,0.09469153515064563,0.08685384448565042,6245,143,0.02289831865492394,18.090143917515892,0.005246995189994692,0.2448817647992382
conditional_surface,test,2023-09-13,6033,5770,731,0.1266897746967071,1.4221791545139384,6005,618,0.10291423813488759,0.12610667515820795,5977,260,0.043500083654007024,100.57149806373454,0.004180504181947194,0.2429968506547323
conditional_surface,test,2023-09-14,5915,5653,481,0.08508756412524324,0.6837093210269061,5887,518,0.08799048751486326,0.09109241953092034,5859,188,0.032087386926096605,83.6137979865954,0.00337239934216241,0.13288250211327135
conditional_surface,test,2023-09-15,5641,5378,225,0.041837114168835995,0.44789463487815206,5614,504,0.08977556109725686,0.04687105468217334,5587,143,0.025595131555396455,9.915005086187334,0.00282529790181498,0.14110973231696508
conditional_surface,test,2023-09-18,5899,5636,425,0.07540809084457062,1.967961713443298,5872,463,0.07884877384196186,0.05482919768032179,5845,115,0.019674935842600515,10.895774133783224,0.0029389098187539435,0.20444143075097473
conditional_surface,test,2023-09-19,6086,5823,463,0.07951227889404087,2.014819963303877,6059,506,0.08351213071463938,0.058069452499295626,6032,121,0.02005968169761273,12.520957239806197,0.0033333585204033695,0.21344068353598422
conditional_surface,test,2023-09-20,6092,5829,424,0.07273974952822096,0.41458179716203586,6065,608,0.10024732069249793,0.05608056278462254,6038,235,0.03892017224246439,48.61758314359175,0.0030699619631134054,0.12902166776099802
conditional_surface,test,2023-09-21,5994,5730,371,0.06474694589877836,0.3231345057089213,5966,614,0.10291652698625545,0.044970678696625084,5938,248,0.04176490400808353,20.483253794035136,0.0031064577928242303,0.12879546212879547
conditional_surface,test,2023-09-22,5770,5506,167,0.030330548492553577,0.4339500413500501,5743,637,0.11091763886470486,0.05752890733088774,5716,218,0.03813855843247026,17.0700643193249,0.0028216308408648824,0.1483535528596187
conditional_surface,test,2023-09-25,6137,5873,354,0.06027583858334752,0.9669728060756096,6110,668,0.10932896890343699,0.06684950500544634,6083,241,0.0396186092388624,21.337875060750736,0.005003926996230816,0.17712237249470425
conditional_surface,test,2023-09-26,6107,5843,315,0.053910662330994355,2.5987115552346554,6080,243,0.039967105263157894,0.03597444152378754,6053,99,0.01635552618536263,7.697842621145068,0.003809771166193962,0.13820206320615686
conditional_surface,test,2023-09-27,6294,6030,354,0.05870646766169154,2.4065171145991435,6267,317,0.05058241582894527,0.04638824252413443,6240,127,0.020352564102564103,14.04543657287741,0.00384657084284318,0.16301239275500476
conditional_surface,test,2023-09-28,6448,6180,395,0.063915857605178,0.34392618725329144,6420,633,0.0985981308411215,0.048258495718950516,6392,215,0.03363579474342929,29.155527170997317,0.0024604616854965104,0.1358560794044665
conditional_surface,test,2023-09-29,6655,6387,219,0.03428839830906529,0.9306736228643868,6627,670,0.10110155424777426,0.061437633693777235,6599,194,0.029398393696014546,14.94173970352939,0.002300507172729222,0.15507137490608566
conditional_surface,test,2023-10-02,6777,6509,304,0.046704562912889845,2.152770680234318,6748,404,0.05986959098992294,0.05076309783851497,6719,131,0.019496948950736715,9.382528156918752,0.003268829700299463,0.15065663272834587
conditional_surface,test,2023-10-03,6604,6336,245,0.038667929292929296,1.9472599431368565,6575,264,0.04015209125475285,0.03768871007595325,6546,106,0.016193095019859455,7.573852097637042,0.0031168962539102197,0.11720169594185342
conditional_surface,test,2023-10-04,6859,6591,400,0.06068881808526779,0.33960992853807337,6830,692,0.10131771595900439,0.04941254086167204,6801,300,0.044111160123511246,30.804996716270246,0.002784564401592904,0.13544248432716138
conditional_surface,test,2023-10-05,6770,6502,476,0.07320824361734851,0.39732783864726984,6740,684,0.10148367952522255,0.05874253871672354,6710,323,0.048137108792846495,51.953852466520296,0.002477507801086422,0.14224519940915806
